Date,Open,High,Low,Close,Volume,20 Day MA,,,,,,,,,#N/A
7/29/2021 16:00:00,22.78,22.85,22.14,22.18,19219083,23.4525,,,,,,,,,
7/30/2021 16:00:00,21.85,22.41,21.71,21.71,15889153,23.587,,,,,,,,,
8/2/2021 16:00:00,21.91,22.37,21.48,22.1,21372877,23.787,,,,,,,,,
8/3/2021 16:00:00,22.03,22.27,21.71,22.24,17040068,23.97,,,,,,,,,
8/4/2021 16:00:00,22.2,22.54,22.07,22.3,15537433,24.175,,,,,,,,,
8/5/2021 16:00:00,22.22,22.77,22.02,22.52,18575248,24.37,,,,,,,,,
8/6/2021 16:00:00,22.64,22.69,21.79,21.82,24200671,24.5695,,,,,,,,,
8/9/2021 16:00:00,21.85,23.28,21.8,22.93,35611060,24.8105,,,,,,,,,
8/10/2021 16:00:00,23.01,23.52,22.78,22.92,25947920,24.999,,,,,,,,,
8/11/2021 16:00:00,23.07,23.19,22.09,22.35,34678970,25.132,,,,,,,,,
8/12/2021 16:00:00,24.45,25.76,23.59,24.89,189542237,25.321,,,,,,,,,
8/13/2021 16:00:00,25,25.1,24.31,24.9,52395086,25.3905,,,,,,,,,
8/16/2021 16:00:00,24.9,24.9,23.77,24.5,46189789,25.437,,,,,,,,,
8/17/2021 16:00:00,23.9,24.59,23.74,23.97,35348320,25.525,,,,,,,,,
8/18/2021 16:00:00,24.07,25.94,23.68,25.28,92065605,25.6805,,,,,,,,,
8/19/2021 16:00:00,25.01,25.64,24.14,24.16,67605646,25.848,,,,,,,,,
8/20/2021 16:00:00,24.22,24.48,23.66,24.01,52062313,26.0755,,,,,,,,,
8/23/2021 16:00:00,24.02,24.93,23.9,24.82,35705261,26.2025,,,,,,,,,
8/24/2021 16:00:00,25,25.35,24.76,25.1,37227370,26.2925,,,,,,,,,
8/25/2021 16:00:00,25.12,25.19,24.07,24.35,54678454,26.409,,,,,,,,,
8/26/2021 16:00:00,24.4,25.41,24.36,24.87,46179423,26.63,,,,,,,,,
8/27/2021 16:00:00,25.05,26.09,24.91,25.71,52268503,26.8145,,,,,,,,,
8/30/2021 16:00:00,25.74,26.6,25.62,25.76,44139329,26.9025,,,,,,,,,
8/31/2021 16:00:00,25.79,26.36,25.66,26.34,93168646,26.8815,,,,,,,,,
9/1/2021 16:00:00,26.46,26.51,26.03,26.2,34417234,26.7905,,,,,,,,,
9/2/2021 16:00:00,26.21,26.87,26.09,26.51,38507376,26.6825,,,,,,,,,
9/3/2021 16:00:00,26.49,26.75,26.22,26.64,26652612,26.5735,,,,,,,,,
9/7/2021 16:00:00,26.79,26.88,26.27,26.7,35835094,26.4,,,,,,,,,
9/8/2021 16:00:00,26.6,26.61,24.96,25.58,54394364,26.2255,,,,,,,,,
9/9/2021 16:00:00,25.39,26.24,25.29,26.13,34190814,26.1255,,,,,,,,,
9/10/2021 16:00:00,26.18,26.73,26.17,26.28,37307791,26.0055,,,,,,,,,
9/13/2021 16:00:00,26.15,26.24,25.03,25.83,42372268,25.8665,,,,,,,,,
9/14/2021 16:00:00,25.97,26.7,25.9,26.26,34568976,25.7515,,,,,,,,,
9/15/2021 16:00:00,26.3,27.15,26.03,27.08,49555491,25.623,,,,,,,,,
9/16/2021 16:00:00,27.2,28.79,27.02,28.63,109991984,25.4755,,,,,,,,,
9/17/2021 16:00:00,28.66,29.29,28.07,28.71,182214590,25.2615,,,,,,,,,
9/20/2021 16:00:00,27.57,28.1,26.06,26.55,89413466,25.026,,,,,,,,,
9/21/2021 16:00:00,26.89,27.15,26.08,26.62,50933596,24.9115,,,,,,,,,
9/22/2021 16:00:00,26.61,27.77,26.58,27.43,44308146,24.815,,,,,,,,,
9/23/2021 16:00:00,27.71,29.19,27.67,28.77,60028602,24.6545,,,,,,,,,
9/24/2021 16:00:00,28.27,28.76,27.9,28.56,40309743,24.455,,,,,,,,,
9/27/2021 16:00:00,28.23,28.38,27.23,27.47,44102849,24.2485,,,,,,,,,
9/28/2021 16:00:00,27.02,27.13,25.21,25.34,64206202,24.1455,,,,,,,,,
9/29/2021 16:00:00,25.61,25.7,24.42,24.52,46164524,24.1545,,,,,,,,,
9/30/2021 16:00:00,24.69,25.05,23.88,24.04,59505593,24.1815,,,,,,,,,
10/1/2021 16:00:00,24.21,24.36,23.72,24.33,32777971,24.2615,,,,,,,,,
10/4/2021 16:00:00,24.01,24.05,23.02,23.17,46789720,24.339,,,,,,,,,
10/5/2021 16:00:00,23.21,23.88,23.07,23.21,56574824,24.5085,,,,,,,,,
10/6/2021 16:00:00,24.91,25.01,23.35,23.58,125175676,24.644,,,,,,,,,
10/7/2021 16:00:00,23.71,24.13,23.54,23.73,38873699,24.771,,,,,,,,,
10/8/2021 16:00:00,23.86,24.1,23.11,23.5,39713420,24.908,,,,,,,,,
10/11/2021 16:00:00,23.26,23.98,23.26,23.53,23971679,25.033,,,,,,,,,
10/12/2021 16:00:00,23.55,23.81,23.29,23.69,26280035,25.194,,,,,,,,,
10/13/2021 16:00:00,23.83,24.31,23.79,24.13,28494029,25.222,,,,,,,,,
10/14/2021 16:00:00,24.43,24.71,24.21,24.35,26106710,25.1415,,,,,,,,,
10/15/2021 16:00:00,24.5,24.52,23.83,24,24366136,25.0735,,,,,,,,,
10/18/2021 16:00:00,24,24.39,23.92,24.26,25609889,25.015,,,,,,,,,
10/19/2021 16:00:00,24.5,25.2,24.36,24.69,29393871,24.9725,,,,,,,,,
10/20/2021 16:00:00,24.79,24.96,24.17,24.22,24248046,24.8945,,,,,,,,,
10/21/2021 16:00:00,24.13,24.93,24.08,24.78,23976568,24.808,,,,,,,,,
10/22/2021 16:00:00,24.49,24.85,24.25,24.43,20166825,24.644,,,,,,,,,
10/25/2021 16:00:00,24.5,25.54,24.48,25.41,33962065,24.493,,,,,,,,,
10/26/2021 16:00:00,25.99,26.75,25.25,25.52,56767030,24.255,,,,,,,,,
10/27/2021 16:00:00,25.64,25.9,25.02,25.06,24157199,24.0085,,,,,,,,,
10/28/2021 16:00:00,25.3,25.8,25.12,25.64,21203027,23.811,,,,,,,,,
10/29/2021 16:00:00,25.5,26.12,25.45,25.88,21910308,23.5805,,,,,,,,,
11/1/2021 16:00:00,26.11,26.65,25.88,26.56,26684709,23.34,,,,,,,,,
11/2/2021 16:00:00,26.56,26.72,25.56,25.92,30794632,23.0445,,,,,,,,,
11/3/2021 16:00:00,25.89,26.24,25.17,26.12,25244192,22.7175,,,,,,,,,
11/4/2021 16:00:00,26.26,26.57,25.87,26.47,25029657,22.396,,,,,,,,,
11/5/2021 16:00:00,26.45,26.63,25.72,26,26004970,22.0215,,,,,,,,,
11/8/2021 16:00:00,26.25,27.11,26.12,26.75,41359562,21.6615,,,,,,,,,
11/9/2021 16:00:00,25.9,25.98,23.95,24.25,117540155,21.297,,,,,,,,,
11/10/2021 16:00:00,23.6,23.64,22.12,22.52,94860149,21.0755,,,,,,,,,
11/11/2021 16:00:00,23.04,23.13,22.67,22.99,43381487,20.91,,,,,,,,,
11/12/2021 16:00:00,23.02,23.23,22.38,22.83,53516196,20.7075,,,,,,,,,
11/15/2021 16:00:00,23,23.52,22.95,23.41,33225734,20.486,,,,,,,,,
11/16/2021 16:00:00,23.29,23.29,22.61,23.13,31574786,20.2475,,,,,,,,,
11/17/2021 16:00:00,23.05,23.22,22.4,22.49,27994121,20.034,,,,,,,,,
11/18/2021 16:00:00,22.5,22.55,21.34,21.5,51039943,19.8265,,,,,,,,,
11/19/2021 16:00:00,21.6,21.96,21.3,21.41,30013125,19.7045,,,,,,,,,
11/22/2021 16:00:00,21.53,21.57,20.18,20.65,59899106,19.532,,,,,,,,,
11/23/2021 16:00:00,20.59,21.05,20.05,20.59,44587969,19.4445,,,,,,,,,
11/24/2021 16:00:00,20.35,21.2,20.06,21.11,35233903,19.359,,,,,,,,,
11/26/2021 13:00:00,20.41,21.09,20.35,21.03,20691212,19.25,,,,,,,,,
11/29/2021 16:00:00,21.19,21.4,20.56,21.07,29113989,19.1455,,,,,,,,,
11/30/2021 16:00:00,20.95,21.25,20.11,20.65,38196416,19.0205,,,,,,,,,
12/1/2021 16:00:00,20.53,20.89,19.29,19.38,48488718,18.8965,,,,,,,,,
12/2/2021 16:00:00,19.3,19.91,19.06,19.69,45802940,18.862,,,,,,,,,
12/3/2021 16:00:00,19.5,19.53,18.4,18.98,56039602,18.788,,,,,,,,,
12/6/2021 16:00:00,18.54,18.97,18.08,18.8,56459758,18.7655,,,,,,,,,
12/7/2021 16:00:00,19.26,19.86,19.07,19.46,35128988,18.734,,,,,,,,,
12/8/2021 16:00:00,19.51,19.83,19.03,19.82,28425939,18.609,,,,,,,,,
12/9/2021 16:00:00,19.95,20.15,19.04,19.21,30354670,18.455,,,,,,,,,
12/10/2021 16:00:00,19.28,19.58,18.7,18.94,27594490,18.3225,,,,,,,,,
12/13/2021 16:00:00,18.8,19.08,18.17,18.4,38376018,18.2005,,,,,,,,,
12/14/2021 16:00:00,18,18.86,17.91,18.64,38864751,18.125,,,,,,,,,
12/15/2021 16:00:00,18.37,18.94,18,18.86,39361880,18.029,,,,,,,,,
12/16/2021 16:00:00,18.96,19.12,18.15,18.34,33949973,17.8865,,,,,,,,,
12/17/2021 16:00:00,18.03,19.1,17.81,19.06,44495175,17.77,,,,,,,,,
12/20/2021 16:00:00,18.59,18.67,17.84,17.96,42265899,17.5655,,,,,,,,,
12/21/2021 16:00:00,18.16,18.98,18.1,18.9,33878598,17.3955,,,,,,,,,
12/22/2021 16:00:00,18.65,19.45,18.65,18.88,33894183,17.1815,,,,,,,,,
12/23/2021 16:00:00,18.85,19.14,18.72,18.93,24758314,16.914,,,,,,,,,
12/27/2021 16:00:00,18.78,19.25,18.78,18.94,21782025,16.6375,,,,,,,,,
12/28/2021 16:00:00,18.89,19.07,18.44,18.57,20518849,16.3435,,,,,,,,,
12/29/2021 16:00:00,18.53,18.6,17.91,18.17,28217548,16.0525,,,,,,,,,
12/30/2021 16:00:00,18.1,19,18.07,18.69,29285189,15.758,,,,,,,,,
12/31/2021 16:00:00,18.61,18.92,18.21,18.21,23555998,15.459,,,,,,,,,
1/3/2022 16:00:00,18.36,18.57,17.86,18.53,34386628,15.234,,,,,,,,,
1/4/2022 16:00:00,18.61,18.84,17.79,18.17,39643168,15.0175,,,,,,,,,
1/5/2022 16:00:00,18.03,18.57,16.87,16.96,58445907,14.775,,,,,,,,,
1/6/2022 16:00:00,16.87,17.18,16.06,16.74,49737071,14.5495,,,,,,,,,
1/7/2022 16:00:00,16.7,17.33,16.48,16.56,37989265,14.3595,,,,,,,,,
1/10/2022 16:00:00,16.19,16.57,15.35,16.5,77649430,14.1805,,,,,,,,,
1/11/2022 16:00:00,16.4,17.25,16.32,16.89,47442586,14.013,,,,,,,,,
1/12/2022 16:00:00,17.16,17.46,16.4,16.72,39784185,13.862,,,,,,,,,
1/13/2022 16:00:00,16.8,16.82,15.94,16.01,35492186,13.704,,,,,,,,,
1/14/2022 16:00:00,15.94,16.25,15.62,16.01,35624910,13.56,,,,,,,,,
1/18/2022 16:00:00,15.45,15.75,14.92,14.97,49275074,13.4225,,,,,,,,,
1/19/2022 16:00:00,14.9,15.25,14.54,14.56,48049078,13.3825,,,,,,,,,
1/20/2022 16:00:00,14.89,15.55,14.57,14.62,44690391,13.353,,,,,,,,,
